region_count,nuclei_count,weak_count,medium_count,strong_count,positive_nuclei_count,tissue_pixels,positive_pixels,positive_area_pct,positive_nuclei_pct,weak_1plus_pct,medium_2plus_pct,strong_3plus_pct,pred_intensity_score,pred_percent_score,pred_final_score,pred_expression,relative_dir,file,source_image,image_path
28,40,24,2,2,40,52834,8573,16.23,100.0,85.71,7.14,7.14,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y1024.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y1024.jpg
54,58,45,7,2,58,56317,14931,26.51,100.0,83.33,12.96,3.7,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y1280.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y1280.jpg
44,67,39,4,1,67,57779,15476,26.78,100.0,88.64,9.09,2.27,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y1536.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y1536.jpg
43,60,39,3,1,60,59071,15224,25.77,100.0,90.7,6.98,2.33,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y1792.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y1792.jpg
53,55,45,6,2,55,60794,16090,26.47,100.0,84.91,11.32,3.77,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y2048.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y2048.jpg
67,64,46,18,3,64,62225,17953,28.85,100.0,68.66,26.87,4.48,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y2304.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y2304.jpg
35,44,32,2,1,44,31328,7654,24.43,100.0,91.43,5.71,2.86,1,3,3,low,1,DNMT3A_2091_block1.jpg_x768_y256.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y256.jpg
19,26,16,3,0,26,23186,6843,29.51,100.0,84.21,15.79,0.0,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y2560.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y2560.jpg
36,48,26,6,4,48,53990,9071,16.8,100.0,72.22,16.67,11.11,2,3,6,high,1,DNMT3A_2091_block1.jpg_x768_y512.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y512.jpg
26,40,25,1,0,40,42658,10814,25.35,100.0,96.15,3.85,0.0,1,3,3,low,1,DNMT3A_2091_block1.jpg_x768_y768.jpg,DNMT3A_2091_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2091_block1.jpg_x768_y768.jpg
0,36,0,0,0,35,62157,0,0.0,97.22,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x1024_y1024.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1024_y1024.jpg
0,41,0,0,0,39,59004,0,0.0,95.12,0.0,0.0,0.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1024_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1024_y1280.jpg
46,61,15,15,16,61,57218,5418,9.47,100.0,32.61,32.61,34.78,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1024_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1024_y1536.jpg
48,48,21,11,16,48,52068,5661,10.87,100.0,43.75,22.92,33.33,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1024_y2560.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1024_y2560.jpg
66,71,37,11,18,71,59777,6981,11.68,100.0,56.06,16.67,27.27,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1024_y512.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1024_y512.jpg
0,45,0,0,0,45,60446,0,0.0,100.0,0.0,0.0,0.0,2,3,6,high,1,DNMT3A_2104_block2.jpg_x1024_y768.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1024_y768.jpg
0,48,0,0,0,45,62174,0,0.0,93.75,0.0,0.0,0.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1280_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1280_y1536.jpg
53,71,25,14,14,71,62177,6883,11.07,100.0,47.17,26.42,26.42,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1280_y2048.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1280_y2048.jpg
67,81,24,18,25,81,57756,5208,9.02,100.0,35.82,26.87,37.31,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1280_y256.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1280_y256.jpg
49,57,21,10,18,56,46288,4706,10.17,98.25,42.86,20.41,36.73,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1280_y2560.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1280_y2560.jpg
93,84,63,10,20,83,61610,11406,18.51,98.81,67.74,10.75,21.51,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1280_y512.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1280_y512.jpg
0,44,0,0,0,43,58443,0,0.0,97.73,0.0,0.0,0.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1280_y768.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1280_y768.jpg
0,67,0,0,0,64,62231,0,0.0,95.52,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x1536_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1536_y1280.jpg
0,51,0,0,0,49,62221,0,0.0,96.08,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x1536_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1536_y1536.jpg
45,57,11,12,22,56,62094,5058,8.15,98.25,24.44,26.67,48.89,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1536_y1792.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1536_y1792.jpg
0,98,0,0,0,97,61977,0,0.0,98.98,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x1536_y2048.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1536_y2048.jpg
0,79,0,0,0,77,56079,0,0.0,97.47,0.0,0.0,0.0,2,3,6,high,1,DNMT3A_2104_block2.jpg_x1536_y2304.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1536_y2304.jpg
71,77,37,12,22,77,57616,6533,11.34,100.0,52.11,16.9,30.99,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1536_y256.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1536_y256.jpg
67,74,32,15,20,74,54818,7072,12.9,100.0,47.76,22.39,29.85,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1536_y512.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1536_y512.jpg
52,57,13,11,28,55,62174,4791,7.71,96.49,25.0,21.15,53.85,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1792_y1024.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1792_y1024.jpg
35,37,7,7,21,36,62193,4141,6.66,97.3,20.0,20.0,60.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1792_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1792_y1280.jpg
0,33,0,0,0,33,62167,0,0.0,100.0,0.0,0.0,0.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1792_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1792_y1536.jpg
0,63,0,0,0,58,47871,0,0.0,92.06,0.0,0.0,0.0,2,3,6,high,1,DNMT3A_2104_block2.jpg_x1792_y2048.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1792_y2048.jpg
75,69,47,15,13,69,62062,11340,18.27,100.0,62.67,20.0,17.33,3,3,9,high,1,DNMT3A_2104_block2.jpg_x1792_y2304.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x1792_y2304.jpg
55,69,21,12,22,68,50851,3751,7.38,98.55,38.18,21.82,40.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x2048_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x2048_y1536.jpg
0,47,0,0,0,44,41710,0,0.0,93.62,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x2048_y2048.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x2048_y2048.jpg
0,44,0,0,0,35,55055,0,0.0,79.55,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x2048_y2304.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x2048_y2304.jpg
0,26,0,0,0,23,28505,0,0.0,88.46,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x2304_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x2304_y1280.jpg
0,60,0,0,0,59,40912,0,0.0,98.33,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x2304_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x2304_y1536.jpg
78,78,55,9,14,78,45956,8085,17.59,100.0,70.51,11.54,17.95,3,3,9,high,1,DNMT3A_2104_block2.jpg_x2560_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x2560_y1280.jpg
71,67,52,12,7,67,44847,9934,22.15,100.0,73.24,16.9,9.86,2,3,6,high,1,DNMT3A_2104_block2.jpg_x2560_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x2560_y1536.jpg
0,45,0,0,0,44,52613,0,0.0,97.78,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x256_y1024.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x256_y1024.jpg
0,60,0,0,0,60,58066,0,0.0,100.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x256_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x256_y1280.jpg
0,44,0,0,0,44,47139,0,0.0,100.0,0.0,0.0,0.0,2,3,6,high,1,DNMT3A_2104_block2.jpg_x256_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x256_y1536.jpg
0,23,0,0,0,23,34375,0,0.0,100.0,0.0,0.0,0.0,2,3,6,high,1,DNMT3A_2104_block2.jpg_x256_y768.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x256_y768.jpg
0,49,0,0,0,47,57715,0,0.0,95.92,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x512_y1024.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x512_y1024.jpg
0,42,0,0,0,40,58454,0,0.0,95.24,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x512_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x512_y1280.jpg
0,51,0,0,0,51,58225,0,0.0,100.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x512_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x512_y1536.jpg
0,50,0,0,0,50,53483,0,0.0,100.0,0.0,0.0,0.0,2,3,6,high,1,DNMT3A_2104_block2.jpg_x512_y512.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x512_y512.jpg
0,56,0,0,0,55,54841,0,0.0,98.21,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x512_y768.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x512_y768.jpg
0,56,0,0,0,55,61894,0,0.0,98.21,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x768_y1024.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x768_y1024.jpg
0,70,0,0,0,69,60678,0,0.0,98.57,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x768_y1280.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x768_y1280.jpg
45,48,20,7,18,47,58177,7874,13.53,97.92,44.44,15.56,40.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x768_y1536.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x768_y1536.jpg
0,25,0,0,0,25,31862,0,0.0,100.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x768_y256.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x768_y256.jpg
0,26,0,0,0,26,22782,0,0.0,100.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2104_block2.jpg_x768_y2560.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x768_y2560.jpg
0,33,0,0,0,33,62036,0,0.0,100.0,0.0,0.0,0.0,3,3,9,high,1,DNMT3A_2104_block2.jpg_x768_y768.jpg,DNMT3A_2104_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2104_block2.jpg_x768_y768.jpg
0,119,0,0,0,119,62236,0,0.0,100.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1024_y1024.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y1024.jpg
3,104,0,0,3,88,62253,55,0.09,84.62,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1024_y1280.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y1280.jpg
1,91,0,0,1,84,57519,21,0.04,92.31,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1024_y1536.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y1536.jpg
0,67,0,0,0,64,39622,0,0.0,95.52,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1024_y2304.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y2304.jpg
0,34,0,0,0,34,22883,0,0.0,100.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1024_y256.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y256.jpg
0,43,0,0,0,41,25053,0,0.0,95.35,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1024_y2560.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y2560.jpg
0,102,0,0,0,87,61462,0,0.0,85.29,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1024_y512.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y512.jpg
2,103,0,0,2,92,62230,36,0.06,89.32,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1024_y768.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1024_y768.jpg
1,111,0,0,1,106,62252,16,0.03,95.5,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1280_y1024.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y1024.jpg
1,95,0,0,1,76,62209,18,0.03,80.0,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1280_y1280.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y1280.jpg
0,98,0,0,0,96,56203,0,0.0,97.96,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1280_y1536.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y1536.jpg
0,59,0,0,0,59,42319,0,0.0,100.0,0.0,0.0,0.0,2,3,6,high,1,DNMT3A_2174_block2.jpg_x1280_y1792.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y1792.jpg
0,72,0,0,0,65,53106,0,0.0,90.28,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1280_y2048.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y2048.jpg
0,75,0,0,0,68,52731,0,0.0,90.67,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1280_y2304.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y2304.jpg
0,75,0,0,0,72,43080,0,0.0,96.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1280_y256.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y256.jpg
0,75,0,0,0,67,49845,0,0.0,89.33,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1280_y2560.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y2560.jpg
3,110,0,0,3,110,62206,60,0.1,100.0,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1280_y512.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y512.jpg
3,107,0,0,3,105,62249,54,0.09,98.13,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1280_y768.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1280_y768.jpg
0,96,0,0,0,71,61348,0,0.0,73.96,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1536_y1024.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y1024.jpg
0,116,0,0,0,115,62217,0,0.0,99.14,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1536_y1280.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y1280.jpg
1,94,0,0,1,89,60662,18,0.03,94.68,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1536_y1536.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y1536.jpg
0,85,0,0,0,85,57788,0,0.0,100.0,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1536_y1792.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y1792.jpg
2,105,0,0,2,95,59863,50,0.08,90.48,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1536_y2048.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y2048.jpg
3,110,0,0,3,109,62251,76,0.12,99.09,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1536_y2304.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y2304.jpg
1,59,0,0,1,54,39326,16,0.04,91.53,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1536_y256.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y256.jpg
0,91,0,0,0,80,56303,0,0.0,87.91,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1536_y2560.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y2560.jpg
1,92,0,0,1,87,62245,18,0.03,94.57,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1536_y512.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y512.jpg
0,107,0,0,0,97,62253,0,0.0,90.65,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1536_y768.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1536_y768.jpg
1,113,0,0,1,104,62258,29,0.05,92.04,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1792_y1024.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y1024.jpg
3,113,0,0,3,109,62237,58,0.09,96.46,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1792_y1280.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y1280.jpg
2,117,0,0,2,116,62244,38,0.06,99.15,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1792_y1536.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y1536.jpg
1,100,0,0,1,99,58763,19,0.03,99.0,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1792_y1792.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y1792.jpg
1,114,0,0,1,98,61820,16,0.03,85.96,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1792_y2048.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y2048.jpg
0,108,0,0,0,104,62237,0,0.0,96.3,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1792_y2304.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y2304.jpg
1,89,0,0,1,82,57446,22,0.04,92.13,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1792_y2560.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y2560.jpg
0,95,0,0,0,93,55658,0,0.0,97.89,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_2174_block2.jpg_x1792_y512.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y512.jpg
1,101,0,0,1,99,57022,23,0.04,98.02,0.0,0.0,100.0,3,3,9,high,1,DNMT3A_2174_block2.jpg_x1792_y768.jpg,DNMT3A_2174_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2174_block2.jpg_x1792_y768.jpg
